sent_id	tok_i_id	tok_j_id	upos_i	upos_j	deprel_i	deprel_j	lang_i	lang_j	switch	relation
train-s39	3	4	ADJ	NOUN	amod	obj	en	en	false	within
train-s39	4	5	NOUN	VERB	obj	root	en	hi	true	within
train-s40	2	3	PRON	AUX	iobj	aux	en	en	false	within
train-s40	3	4	AUX	VERB	aux	root	en	en	false	within
train-s40	4	7	VERB	NOUN	root	nsubj	en	en	false	boundary
train-s40	7	8	NOUN	ADV	nsubj	advmod	en	hi	true	within
train-s40	8	9	ADV	ADJ	advmod	ccomp	hi	hi	false	within
train-s40	9	10	ADJ	AUX	ccomp	cop	hi	hi	false	within
train-s41	4	5	AUX	VERB	aux	root	en	en	false	within
train-s41	5	6	VERB	DET	root	det	en	en	false	boundary
train-s41	6	7	DET	NOUN	det	obj	en	en	false	within
train-s41	7	8	NOUN	SCONJ	obj	mark	en	en	false	boundary
train-s41	8	11	SCONJ	ADP	mark	case	en	hi	true	boundary
train-s41	11	12	ADP	NOUN	case	compound	hi	hi	false	boundary
train-s41	12	13	NOUN	VERB	compound	acl	hi	hi	false	within
train-s41	13	14	VERB	CCONJ	acl	cc	hi	hi	false	boundary
train-s41	14	15	CCONJ	NOUN	cc	obj	hi	en	true	within
train-s41	15	16	NOUN	NOUN	obj	compound	en	hi	true	within
train-s41	16	17	NOUN	VERB	compound	conj	hi	hi	false	within
train-s42	1	3	ADJ	PART	amod	advmod	hi	hi	false	within
train-s42	3	4	PART	ADP	advmod	case	hi	en	true	boundary
train-s42	4	5	ADP	NOUN	case	xcomp	en	en	false	within
train-s42	5	6	NOUN	VERB	xcomp	root	en	hi	true	within
train-s42	6	7	VERB	AUX	root	aux	hi	hi	false	within
train-s42	7	8	AUX	AUX	aux	aux	hi	hi	false	within
train-s43	1	2	DET	ADJ	det	amod	hi	hi	false	within
train-s43	2	3	ADJ	NOUN	amod	nsubj	hi	hi	false	within
train-s43	3	4	NOUN	PRON	nsubj	obj	hi	hi	false	within
train-s43	4	5	PRON	VERB	obj	root	hi	hi	false	within
train-s43	5	6	VERB	ADJ	root	amod	hi	en	true	boundary
train-s43	6	7	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s43	7	8	NOUN	AUX	nsubj	cop	en	en	false	within
train-s43	8	9	AUX	ADV	cop	advmod	en	en	false	within
train-s43	9	10	ADV	ADJ	advmod	advcl	en	en	false	within
train-s44	1	2	VERB	NOUN	root	nmod	en	hi	true	boundary
train-s44	2	3	NOUN	ADP	nmod	case	hi	hi	false	within
train-s44	3	4	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s44	4	5	NOUN	ADP	nmod	case	hi	hi	false	within
train-s44	5	6	ADP	NOUN	case	obj	hi	en	true	boundary
train-s45	1	2	ADJ	NOUN	amod	root	en	en	false	within
train-s45	2	3	NOUN	CCONJ	root	cc	en	en	false	within
train-s45	3	5	CCONJ	ADP	cc	case	en	hi	true	boundary
train-s45	5	6	ADP	NOUN	case	conj	hi	hi	false	boundary
train-s45	6	7	NOUN	ADP	conj	case	hi	en	true	boundary
train-s45	7	8	ADP	DET	case	det	en	en	false	within
train-s45	8	9	DET	NOUN	det	nmod	en	en	false	within
train-s45	9	10	NOUN	INTJ	nmod	discourse	en	en	false	boundary
train-s46	1	2	PRON	VERB	obj	root	hi	hi	false	within
train-s46	2	3	VERB	PART	root	advmod	hi	hi	false	within
train-s46	3	4	PART	PART	advmod	advmod	hi	hi	false	within
train-s46	4	5	PART	AUX	advmod	aux	hi	hi	false	within
train-s46	5	6	AUX	CCONJ	aux	cc	hi	hi	false	boundary
train-s46	6	7	CCONJ	NOUN	cc	nmod	hi	en	true	boundary
train-s46	7	8	NOUN	NOUN	nmod	compound	en	en	false	within
train-s46	8	9	NOUN	VERB	compound	compound	en	hi	true	within
train-s46	9	10	VERB	VERB	compound	conj	hi	hi	false	within
train-s46	10	11	VERB	AUX	conj	aux	hi	hi	false	within
train-s47	1	2	SCONJ	PRON	mark	nsubj	en	en	false	within
train-s47	2	3	PRON	AUX	nsubj	cop	en	en	false	within
train-s47	3	4	AUX	ADJ	cop	root	en	en	false	within
train-s47	4	5	ADJ	SCONJ	root	mark	en	hi	true	boundary
train-s47	5	6	SCONJ	NOUN	mark	nsubj	hi	hi	false	within
train-s47	6	7	NOUN	VERB	nsubj	xcomp	hi	hi	false	within
train-s47	7	8	VERB	PART	xcomp	advmod	hi	hi	false	within
train-s47	8	9	PART	VERB	advmod	acl	hi	hi	false	boundary
train-s47	9	10	VERB	AUX	acl	aux	hi	hi	false	within
train-s48	1	2	AUX	VERB	aux	advcl	en	en	false	within
train-s48	2	3	VERB	PROPN	advcl	root	en	en	false	within
train-s48	3	4	PROPN	AUX	root	cop	en	hi	true	within
train-s48	4	5	AUX	PART	cop	advmod	hi	hi	false	within
train-s49	3	5	CCONJ	ADP	cc	case	en	hi	true	boundary
train-s49	5	6	ADP	ADJ	case	amod	hi	en	true	boundary
train-s49	6	8	ADJ	NOUN	amod	obl	en	en	false	within
train-s49	8	9	NOUN	ADP	obl	case	en	hi	true	within
train-s49	9	10	ADP	NOUN	case	obj	hi	en	true	boundary
train-s49	10	11	NOUN	VERB	obj	root	en	hi	true	within
train-s49	11	12	VERB	PRON	root	expl	hi	en	true	boundary
train-s49	12	13	PRON	AUX	expl	cop	en	en	false	within
train-s49	13	14	AUX	PRON	cop	nmod	en	en	false	within
train-s50	2	3	PRON	AUX	nsubj	aux	en	en	false	within
train-s50	3	4	AUX	PART	aux	advmod	en	en	false	within
train-s50	4	5	PART	VERB	advmod	root	en	en	false	within
train-s50	5	6	VERB	PRON	root	nsubj	en	hi	true	boundary
train-s50	6	7	PRON	ADV	nsubj	advmod	hi	hi	false	within
train-s50	7	9	ADV	NOUN	advmod	obj	hi	en	true	boundary
train-s50	9	11	NOUN	VERB	obj	acl	en	hi	true	within
train-s50	11	12	VERB	SCONJ	acl	mark	hi	hi	false	within
train-s50	12	13	SCONJ	NOUN	mark	compound	hi	hi	false	boundary
train-s50	13	14	NOUN	VERB	compound	xcomp	hi	hi	false	within
train-s50	14	15	VERB	CCONJ	xcomp	cc	hi	hi	false	boundary
train-s50	15	16	CCONJ	NOUN	cc	nsubj	hi	hi	false	within
train-s50	16	17	NOUN	VERB	nsubj	conj	hi	hi	false	within
train-s51	1	2	ADV	AUX	advmod	cop	en	en	false	within
train-s51	2	3	AUX	ADJ	cop	amod	en	hi	true	boundary
train-s51	3	4	ADJ	NOUN	amod	nsubj	hi	hi	false	within
train-s51	4	5	NOUN	ADV	nsubj	advmod	hi	en	true	within
train-s51	5	6	ADV	ADJ	advmod	root	en	en	false	within
train-s52	2	3	NOUN	ADP	nmod	case	en	hi	true	within
train-s52	3	4	ADP	ADV	case	advmod	hi	hi	false	boundary
train-s52	4	5	ADV	PART	advmod	advmod	hi	hi	false	within
train-s52	5	6	PART	NOUN	advmod	obj	hi	en	true	boundary
train-s52	6	7	NOUN	ADV	obj	compound	en	en	false	within
train-s52	7	8	ADV	VERB	compound	root	en	hi	true	within
train-s52	8	9	VERB	AUX	root	aux	hi	hi	false	within
train-s52	9	10	AUX	AUX	aux	aux	hi	hi	false	within
train-s52	10	12	AUX	PRON	aux	nsubj	hi	en	true	boundary
train-s52	12	13	PRON	VERB	nsubj	advcl	en	en	false	within
train-s52	13	14	VERB	PART	advcl	mark	en	en	false	boundary
train-s52	14	15	PART	VERB	mark	xcomp	en	en	false	within
train-s52	15	16	VERB	PART	xcomp	mark	en	en	false	boundary
train-s52	16	17	PART	VERB	mark	xcomp	en	en	false	within
train-s52	17	18	VERB	NOUN	xcomp	obj	en	en	false	within
train-s52	18	19	NOUN	ADJ	obj	amod	en	en	false	boundary
train-s52	19	20	ADJ	NOUN	amod	nmod	en	en	false	within
train-s53	1	2	PRON	ADJ	nmod	amod	en	en	false	within
train-s53	2	3	ADJ	NOUN	amod	nmod	en	en	false	within
train-s53	3	4	NOUN	PRON	nmod	vocative	en	hi	true	within
train-s53	4	5	PRON	VERB	vocative	root	hi	hi	false	within
train-s53	5	6	VERB	PART	root	advmod	hi	hi	false	within
train-s53	6	7	PART	AUX	advmod	aux	hi	hi	false	within
train-s53	7	8	AUX	AUX	aux	aux	hi	hi	false	within
train-s53	8	9	AUX	CCONJ	aux	cc	hi	hi	false	boundary
train-s53	9	10	CCONJ	PART	cc	conj	hi	hi	false	within
train-s54	1	2	NOUN	ADP	advmod	case	hi	hi	false	within
train-s54	2	3	ADP	VERB	case	csubj	hi	hi	false	boundary
train-s54	3	4	VERB	AUX	csubj	cop	hi	en	true	within
train-s54	4	5	AUX	DET	cop	det	en	en	false	within
train-s54	5	6	DET	DET	det	det	en	en	false	within
train-s54	6	7	DET	NOUN	det	root	en	en	false	within
train-s55	1	2	NOUN	VERB	obj	advcl	en	hi	true	within
train-s55	2	3	VERB	AUX	advcl	aux	hi	hi	false	within
train-s55	3	4	AUX	PRON	aux	obl	hi	hi	false	boundary
train-s55	4	5	PRON	ADP	obl	case	hi	hi	false	within
train-s55	5	6	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s55	6	7	NOUN	ADP	nmod	case	hi	hi	false	within
train-s55	7	8	ADP	NOUN	case	obj	hi	en	true	boundary
train-s55	8	9	NOUN	NOUN	obj	compound	en	en	false	within
train-s55	9	10	NOUN	VERB	compound	root	en	hi	true	within
train-s56	1	2	NOUN	VERB	nsubj	root	en	en	false	within
train-s56	2	3	VERB	PRON	root	obj	en	en	false	within
train-s56	3	4	PRON	SCONJ	obj	mark	en	en	false	boundary
train-s56	4	5	SCONJ	VERB	mark	advcl	en	en	false	within
train-s56	5	7	VERB	NOUN	advcl	vocative	en	hi	true	boundary
train-s56	7	8	NOUN	PRON	vocative	nsubj	hi	hi	false	within
train-s56	8	9	PRON	ADP	nsubj	case	hi	hi	false	within
train-s56	9	10	ADP	PART	case	advmod	hi	hi	false	within
train-s56	10	11	PART	ADV	advmod	advmod	hi	hi	false	boundary
train-s56	11	12	ADV	ADJ	advmod	compound	hi	en	true	within
train-s56	12	13	ADJ	VERB	compound	xcomp	en	hi	true	within
train-s56	13	14	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s56	14	15	AUX	AUX	aux	aux	hi	hi	false	within
train-s56	15	16	AUX	NOUN	aux	obj	hi	en	true	within
train-s57	1	2	NOUN	ADP	obj	case	hi	hi	false	within
train-s57	2	3	ADP	NOUN	case	compound	hi	hi	false	boundary
train-s57	3	4	NOUN	VERB	compound	csubj	hi	hi	false	within
train-s57	4	5	VERB	AUX	csubj	cop	hi	en	true	within
train-s57	5	6	AUX	PART	cop	advmod	en	en	false	boundary
train-s57	6	7	PART	NOUN	advmod	nmod	en	en	false	within
train-s57	7	8	NOUN	DET	nmod	det	en	en	false	within
train-s57	8	9	DET	NOUN	det	root	en	hi	true	within
train-s57	9	11	NOUN	NOUN	root	conj	hi	hi	false	within
train-s57	11	12	NOUN	ADP	conj	case	hi	en	true	boundary
train-s57	12	13	ADP	DET	case	det	en	en	false	within
train-s57	13	14	DET	NOUN	det	nmod	en	en	false	within
train-s57	14	15	NOUN	DET	nmod	det	en	en	false	boundary
train-s57	15	16	DET	NOUN	det	nmod	en	en	false	within
train-s58	1	2	PRON	DET	nsubj	det	hi	hi	false	within
train-s58	2	3	DET	NOUN	det	root	hi	en	true	within
train-s58	3	4	NOUN	ADP	root	case	en	en	false	boundary
train-s58	4	5	ADP	NOUN	case	nmod	en	en	false	within
train-s58	5	6	NOUN	AUX	nmod	cop	en	hi	true	within
train-s58	6	7	AUX	SCONJ	cop	mark	hi	hi	false	boundary
train-s58	7	8	SCONJ	NOUN	mark	obl	hi	hi	false	within
train-s58	8	9	NOUN	ADP	obl	case	hi	hi	false	within
train-s58	9	10	ADP	VERB	case	acl	hi	hi	false	boundary
train-s58	10	11	VERB	AUX	acl	aux	hi	hi	false	within
train-s59	1	2	DET	NOUN	det	nsubj	en	en	false	within
train-s59	2	3	NOUN	PRON	nsubj	nsubj	en	en	false	boundary
train-s59	3	4	PRON	VERB	nsubj	acl	en	en	false	within
train-s59	4	6	VERB	NOUN	acl	obj	en	hi	true	boundary
train-s59	6	7	NOUN	VERB	obj	advcl	hi	hi	false	within
train-s59	7	8	VERB	NOUN	advcl	obj	hi	hi	false	within
train-s59	8	9	NOUN	VERB	obj	xcomp	hi	hi	false	within
train-s59	9	12	VERB	VERB	xcomp	advcl	hi	hi	false	boundary
train-s59	12	13	VERB	VERB	advcl	conj	hi	hi	false	within
train-s59	13	14	VERB	AUX	conj	aux	hi	hi	false	within
train-s59	14	16	AUX	AUX	aux	cop	hi	en	true	boundary
train-s59	16	17	AUX	ADV	cop	advmod	en	en	false	within
train-s59	17	18	ADV	ADV	advmod	advmod	en	en	false	within
train-s59	18	19	ADV	ADJ	advmod	root	en	en	false	within
train-s60	2	3	PRON	VERB	nsubj	root	en	en	false	within
train-s60	3	4	VERB	VERB	root	xcomp	en	en	false	within
train-s60	4	6	VERB	DET	xcomp	det	en	hi	true	boundary
train-s60	6	7	DET	NOUN	det	nmod	hi	hi	false	within
train-s60	7	8	NOUN	PART	nmod	advmod	hi	hi	false	within
train-s60	8	9	PART	ADJ	advmod	advcl	hi	hi	false	boundary
train-s60	9	10	ADJ	AUX	advcl	cop	hi	hi	false	within
train-s60	10	11	AUX	VERB	cop	xcomp	hi	hi	false	boundary
train-s60	11	12	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s61	3	5	ADP	AUX	case	cop	en	en	false	boundary
train-s61	5	6	AUX	DET	cop	det	en	en	false	within
train-s61	6	7	DET	ADJ	det	amod	en	hi	true	within
train-s61	7	8	ADJ	NOUN	amod	root	hi	hi	false	within
train-s62	2	3	PRON	NOUN	nmod	obj	hi	en	true	within
train-s62	3	4	NOUN	ADV	obj	advmod	en	hi	true	within
train-s62	4	5	ADV	ADJ	advmod	acl	hi	hi	false	within
train-s62	5	6	ADJ	NOUN	acl	compound	hi	en	true	within
train-s62	6	7	NOUN	VERB	compound	root	en	hi	true	within
train-s62	7	8	VERB	AUX	root	aux	hi	hi	false	within
train-s63	1	2	NOUN	AUX	nsubj	cop	hi	en	true	within
train-s63	2	3	AUX	ADJ	cop	root	en	en	false	within
train-s63	3	4	ADJ	ADV	root	mark	en	en	false	boundary
train-s63	4	5	ADV	PRON	mark	nsubj	en	en	false	within
train-s63	5	6	PRON	VERB	nsubj	advcl	en	en	false	within
train-s63	6	7	VERB	PRON	advcl	nsubj	en	hi	true	boundary
train-s63	7	8	PRON	ADJ	nsubj	xcomp	hi	hi	false	within
train-s63	8	9	ADJ	PART	xcomp	advmod	hi	hi	false	within
train-s63	9	10	PART	VERB	advmod	xcomp	hi	hi	false	boundary
train-s63	10	11	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s64	2	4	PART	AUX	case	cop	en	en	false	boundary
train-s64	4	5	AUX	DET	cop	det	en	en	false	within
train-s64	5	6	DET	ADJ	det	root	en	en	false	within
train-s64	6	7	ADJ	CCONJ	root	cc	en	en	false	boundary
train-s64	7	8	CCONJ	NOUN	cc	compound	en	en	false	boundary
train-s64	8	9	NOUN	NOUN	compound	obl	en	en	false	within
train-s64	9	10	NOUN	ADP	obl	case	en	hi	true	within
train-s64	10	11	ADP	ADV	case	advmod	hi	hi	false	boundary
train-s64	11	12	ADV	DET	advmod	det	hi	hi	false	within
train-s64	12	13	DET	NOUN	det	nsubj	hi	hi	false	within
train-s64	13	14	NOUN	PRON	nsubj	obl	hi	hi	false	within
train-s64	14	15	PRON	ADP	obl	case	hi	hi	false	within
train-s64	15	16	ADP	VERB	case	conj	hi	hi	false	boundary
train-s64	16	17	VERB	AUX	conj	aux	hi	hi	false	within
train-s64	17	18	AUX	AUX	aux	aux	hi	hi	false	within
train-s64	18	21	AUX	ADV	aux	advmod	hi	en	true	boundary
train-s64	21	22	ADV	PROPN	advmod	nsubj	en	en	false	within
train-s64	22	23	PROPN	VERB	nsubj	advcl	en	en	false	within
train-s65	2	3	PRON	PRON	vocative	nmod	en	en	false	within
train-s65	3	4	PRON	AUX	nmod	aux	en	en	false	boundary
train-s65	4	5	AUX	VERB	aux	acl:relcl	en	en	false	within
train-s65	5	6	VERB	PART	acl:relcl	mark	en	en	false	boundary
train-s65	6	7	PART	VERB	mark	xcomp	en	en	false	within
train-s65	7	8	VERB	PRON	xcomp	iobj	en	en	false	within
train-s65	8	10	PRON	ADV	iobj	nmod	en	hi	true	boundary
train-s65	10	11	ADV	ADP	nmod	case	hi	hi	false	within
train-s65	11	12	ADP	ADJ	case	nmod	hi	en	true	boundary
train-s65	12	13	ADJ	CCONJ	nmod	cc	en	hi	true	boundary
train-s65	13	14	CCONJ	PRON	cc	nmod	hi	hi	false	within
train-s65	14	15	PRON	ADP	nmod	case	hi	hi	false	within
train-s65	15	16	ADP	ADJ	case	conj	hi	en	true	boundary
train-s65	16	17	ADJ	VERB	conj	advcl	en	hi	true	boundary
train-s65	17	18	VERB	NOUN	advcl	obl	hi	hi	false	within
train-s65	18	19	NOUN	ADP	obl	case	hi	hi	false	within
train-s65	19	20	ADP	VERB	case	root	hi	hi	false	boundary
train-s66	1	2	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s66	2	3	NOUN	ADV	nsubj	advmod	en	hi	true	within
train-s66	3	4	ADV	ADP	advmod	case	hi	hi	false	within
train-s66	4	5	ADP	NOUN	case	compound	hi	hi	false	boundary
train-s66	5	6	NOUN	VERB	compound	advcl	hi	hi	false	within
train-s66	6	7	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s66	7	8	SCONJ	ADV	mark	advmod	hi	hi	false	within
train-s66	8	9	ADV	PRON	advmod	root	hi	hi	false	within
train-s66	9	10	PRON	PART	root	advmod	hi	hi	false	within
train-s66	10	11	PART	AUX	advmod	cop	hi	hi	false	within
train-s66	11	12	AUX	NOUN	cop	nmod	hi	en	true	within
train-s66	12	13	NOUN	ADP	nmod	case	en	hi	true	within
train-s67	1	2	ADV	NOUN	advmod	nmod	hi	hi	false	within
train-s67	2	3	NOUN	VERB	nmod	root	hi	hi	false	within
train-s67	3	4	VERB	AUX	root	aux	hi	hi	false	within
train-s67	4	5	AUX	ADP	aux	case	hi	en	true	boundary
train-s67	5	7	ADP	NOUN	case	obl	en	en	false	within
train-s68	1	2	NOUN	PART	nmod	advmod	hi	hi	false	within
train-s68	2	3	PART	ADP	advmod	case	hi	hi	false	within
train-s68	3	4	ADP	NOUN	case	compound	hi	en	true	boundary
train-s68	4	5	NOUN	NOUN	compound	nmod	en	en	false	within
train-s68	5	6	NOUN	ADP	nmod	case	en	hi	true	within
train-s68	6	7	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s68	7	8	NOUN	ADJ	nsubj	root	en	hi	true	within
train-s69	1	2	INTJ	VERB	discourse	advcl	hi	hi	false	within
train-s69	2	3	VERB	PRON	advcl	nsubj	hi	hi	false	within
train-s69	3	4	PRON	ADJ	nsubj	amod	hi	en	true	boundary
train-s69	4	5	ADJ	NOUN	amod	xcomp	en	en	false	within
train-s69	5	6	NOUN	VERB	xcomp	root	en	hi	true	within
train-s69	6	7	VERB	AUX	root	aux	hi	hi	false	within
train-s70	1	2	NOUN	NOUN	compound	nsubj	en	en	false	within
train-s70	2	3	NOUN	VERB	nsubj	root	en	hi	true	within
train-s70	3	4	VERB	AUX	root	aux	hi	hi	false	within
train-s70	4	5	AUX	AUX	aux	aux	hi	hi	false	within
train-s70	5	6	AUX	PRON	aux	advmod	hi	hi	false	within
train-s71	2	3	DET	NOUN	det	nsubj	en	en	false	within
train-s71	3	4	NOUN	AUX	nsubj	aux	en	en	false	within
train-s71	4	5	AUX	VERB	aux	root	en	en	false	within
train-s71	5	6	VERB	ADP	root	case	en	en	false	boundary
train-s71	6	7	ADP	PRON	case	obl	en	en	false	within
train-s71	7	8	PRON	SCONJ	obl	mark	en	en	false	boundary
train-s71	8	9	SCONJ	DET	mark	det	en	hi	true	boundary
train-s71	9	10	DET	NOUN	det	nsubj	hi	hi	false	within
train-s71	10	11	NOUN	PART	nsubj	advmod	hi	hi	false	within
train-s71	11	12	PART	VERB	advmod	advcl	hi	hi	false	within
train-s72	1	2	CCONJ	ADV	cc	advmod	en	en	false	within
train-s72	2	3	ADV	NOUN	advmod	nmod	en	en	false	within
train-s72	3	4	NOUN	ADP	nmod	case	en	hi	true	within
train-s72	4	5	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s72	5	6	NOUN	ADJ	nsubj	root	en	hi	true	within
train-s72	6	7	ADJ	ADV	root	advmod	hi	hi	false	within
train-s72	7	8	ADV	AUX	advmod	cop	hi	hi	false	within
train-s72	8	9	AUX	AUX	cop	aux	hi	hi	false	within
train-s72	9	10	AUX	PART	aux	advmod	hi	hi	false	within
train-s73	3	4	ADP	NOUN	case	obl	hi	hi	false	boundary
train-s73	4	5	NOUN	ADP	obl	case	hi	hi	false	within
train-s73	5	6	ADP	NOUN	case	compound	hi	en	true	boundary
train-s73	6	7	NOUN	NOUN	compound	nsubj	en	en	false	within
train-s73	7	8	NOUN	PART	nsubj	advmod	en	hi	true	within
train-s73	8	9	PART	VERB	advmod	root	hi	hi	false	boundary
train-s73	9	10	VERB	AUX	root	aux	hi	hi	false	within
train-s74	3	4	VERB	PRON	root	obj	en	en	false	within
train-s74	4	5	PRON	ADP	obj	case	en	en	false	boundary
train-s74	5	7	ADP	ADP	case	case	en	hi	true	boundary
train-s74	7	8	ADP	NOUN	case	obl	hi	hi	false	boundary
train-s75	2	3	PRON	NOUN	nmod	nsubj	en	en	false	within
train-s75	3	4	NOUN	ADP	nsubj	case	en	en	false	boundary
train-s75	4	5	ADP	PRON	case	nmod	en	en	false	within
train-s75	5	8	PRON	ADV	nmod	advmod	en	hi	true	within
train-s75	8	9	ADV	VERB	advmod	advcl	hi	hi	false	within
train-s75	9	10	VERB	AUX	advcl	aux	hi	hi	false	within
train-s75	10	11	AUX	AUX	aux	aux	hi	hi	false	within
train-s75	11	13	AUX	AUX	aux	cop	hi	en	true	boundary
train-s75	13	14	AUX	ADJ	cop	root	en	en	false	within
train-s75	14	15	ADJ	SCONJ	root	mark	en	en	false	boundary
train-s75	15	17	SCONJ	NOUN	mark	nsubj	en	en	false	within
train-s75	17	18	NOUN	VERB	nsubj	advcl	en	hi	true	within
train-s75	18	19	VERB	AUX	advcl	aux	hi	hi	false	within
train-s75	19	20	AUX	PRON	aux	advmod	hi	hi	false	within
train-s76	1	2	VERB	NOUN	root	obl	en	en	false	boundary
train-s76	2	3	NOUN	ADP	obl	case	en	hi	true	within
train-s76	3	4	ADP	ADP	case	case	hi	hi	false	within
train-s76	4	5	ADP	VERB	case	amod	hi	hi	false	boundary
train-s76	5	6	VERB	SCONJ	amod	mark	hi	hi	false	within
train-s76	6	7	SCONJ	NOUN	mark	obj	hi	en	true	boundary
train-s77	2	3	VERB	PRON	csubj	obj	en	en	false	within
train-s77	3	5	PRON	AUX	obj	cop	en	en	false	boundary
train-s77	5	6	AUX	DET	cop	det	en	en	false	within
train-s77	6	7	DET	ADJ	det	amod	en	en	false	within
train-s77	7	8	ADJ	NOUN	amod	root	en	en	false	within
train-s77	8	9	NOUN	SCONJ	root	mark	en	en	false	boundary
train-s77	9	10	SCONJ	VERB	mark	acl	en	en	false	within
train-s77	10	12	VERB	PRON	acl	nsubj	en	hi	true	boundary
train-s77	12	13	PRON	PRON	nsubj	advmod	hi	hi	false	within
train-s77	13	14	PRON	NOUN	advmod	xcomp	hi	hi	false	within
train-s78	1	2	ADV	NOUN	advmod	nsubj	en	en	false	within
train-s78	2	3	NOUN	AUX	nsubj	aux	en	en	false	within
train-s78	3	4	AUX	VERB	aux	root	en	en	false	within
train-s78	4	6	VERB	PART	root	advmod	en	hi	true	boundary
train-s78	6	7	PART	NOUN	advmod	obj	hi	hi	false	boundary
train-s78	7	8	NOUN	AUX	obj	cop	hi	hi	false	within
train-s79	1	2	PRON	PRON	nsubj	obl	hi	hi	false	within
train-s79	2	3	PRON	ADP	obl	case	hi	hi	false	within
train-s79	3	4	ADP	PART	case	advmod	hi	hi	false	within
train-s79	4	5	PART	PRON	advmod	obj	hi	hi	false	boundary
train-s79	5	6	PRON	ADP	obj	case	hi	en	true	boundary
train-s79	6	7	ADP	ADP	case	case	en	en	false	within
train-s79	7	8	ADP	DET	case	det	en	en	false	within
train-s79	8	9	DET	NOUN	det	obl	en	en	false	within
train-s79	9	10	NOUN	VERB	obl	root	en	hi	true	within
train-s79	10	11	VERB	AUX	root	aux	hi	hi	false	within
train-s79	11	12	AUX	NOUN	aux	obj	hi	en	true	boundary
train-s79	12	13	NOUN	VERB	obj	advcl	en	hi	true	within
train-s79	13	14	VERB	AUX	advcl	aux	hi	hi	false	within
train-s80	1	2	PRON	AUX	nsubj	aux	en	en	false	within
train-s80	2	3	AUX	ADV	aux	advmod	en	en	false	within
train-s80	3	4	ADV	VERB	advmod	root	en	en	false	within
train-s80	4	5	VERB	DET	root	det	en	en	false	boundary
train-s80	5	6	DET	NOUN	det	obj	en	en	false	within
train-s80	6	7	NOUN	ADJ	obj	amod	en	en	false	boundary
train-s80	7	8	ADJ	ADP	amod	case	en	en	false	within
train-s80	8	9	ADP	DET	case	det	en	en	false	within
train-s80	9	10	DET	NOUN	det	obl	en	en	false	within
train-s80	10	12	NOUN	CCONJ	obl	cc	en	en	false	boundary
train-s80	12	13	CCONJ	DET	cc	det	en	en	false	boundary
train-s80	13	14	DET	ADJ	det	amod	en	en	false	within
train-s80	14	15	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s80	15	16	NOUN	AUX	nsubj	cop	en	en	false	within
train-s80	16	17	AUX	SCONJ	cop	mark	en	hi	true	within
train-s80	17	18	SCONJ	NOUN	mark	vocative	hi	hi	false	within
train-s80	18	19	NOUN	NOUN	vocative	obl	hi	hi	false	within
train-s80	19	20	NOUN	ADP	obl	case	hi	hi	false	within
train-s80	20	21	ADP	VERB	case	advcl	hi	hi	false	boundary
train-s80	21	22	VERB	AUX	advcl	aux	hi	hi	false	within
train-s80	22	23	AUX	VERB	aux	conj	hi	hi	false	boundary
train-s81	1	2	ADJ	NOUN	amod	nmod	en	en	false	within
train-s81	2	3	NOUN	ADP	nmod	case	en	hi	true	within
train-s81	3	4	ADP	NOUN	case	obj	hi	hi	false	boundary
train-s81	4	5	NOUN	VERB	obj	root	hi	hi	false	within
train-s81	5	6	VERB	ADV	root	mark	hi	hi	false	boundary
train-s81	6	7	ADV	NOUN	mark	nsubj	hi	en	true	within
train-s81	7	8	NOUN	DET	nsubj	det	en	hi	true	within
train-s81	8	9	DET	ADJ	det	advcl	hi	hi	false	within
train-s81	9	10	ADJ	AUX	advcl	cop	hi	hi	false	within
train-s82	1	2	ADV	ADJ	advmod	amod	hi	en	true	boundary
train-s82	2	3	ADJ	NOUN	amod	obl	en	en	false	within
train-s82	3	4	NOUN	ADP	obl	case	en	hi	true	within
train-s82	4	5	ADP	PART	case	advmod	hi	hi	false	within
train-s82	5	6	PART	NOUN	advmod	nsubj	hi	hi	false	boundary
train-s82	6	7	NOUN	VERB	nsubj	compound	hi	hi	false	within
train-s82	7	8	VERB	VERB	compound	root	hi	hi	false	within
train-s82	8	9	VERB	AUX	root	aux	hi	hi	false	within
train-s83	1	2	NOUN	PRON	vocative	nmod	en	en	false	boundary
train-s83	2	3	PRON	NOUN	nmod	nsubj	en	en	false	within
train-s83	3	4	NOUN	AUX	nsubj	cop	en	en	false	within
train-s83	4	5	AUX	PART	cop	advmod	en	en	false	within
train-s83	5	6	PART	NOUN	advmod	root	en	en	false	within
train-s83	6	7	NOUN	PRON	root	nsubj	en	hi	true	boundary
train-s83	7	8	PRON	PRON	nsubj	iobj	hi	hi	false	within
train-s83	8	9	PRON	PART	iobj	advmod	hi	hi	false	within
